,Percent No High School (25+),Percent Bachelor's Degree or Higher (25+),Percent Language Other Than English at Home,Percent Population with Disabilities,Percent Foreign-Born Population,Percent Households with Broadband Internet,Median Household Income,Percent Households on SNAP/Food Stamps,zip code tabulation area
10942,24.4,18.1,87.9,10.8,70.6,63.3,33697,41.3,33128
10943,1.7,66.4,82.1,7.2,57.6,92.1,93343,3.3,33129
10944,13.4,39.9,77.7,12.6,59.4,71.5,55285,26.8,33130
10945,1.0,77.9,72.4,3.6,55.2,93.1,121730,3.1,33131
10946,2.1,60.6,63.6,5.2,50.9,92.1,101518,5.6,33132
10947,2.9,59.7,65.2,7.3,42.3,85.8,87924,11.7,33133
10948,5.3,53.5,78.8,10.3,54.0,88.2,82925,12.3,33134
10949,18.9,19.9,92.6,15.2,74.3,69.6,35185,40.3,33135
10950,14.0,22.4,55.8,18.1,45.1,69.2,35129,38.6,33136
10951,5.6,50.9,66.4,6.4,46.4,86.1,71348,12.1,33137
10952,7.4,45.9,63.5,6.8,42.4,82.4,58990,15.0,33138
10953,5.9,51.9,64.3,8.9,55.0,81.2,60971,15.5,33139
10954,3.1,61.5,61.8,7.3,46.8,89.8,98935,7.5,33140
10955,5.3,42.7,80.5,9.9,60.5,80.6,61205,17.5,33141
10956,20.2,12.1,68.0,13.8,50.7,61.9,35589,43.9,33142
10957,2.4,59.8,66.4,7.0,44.9,92.1,78525,7.3,33143
10958,8.3,28.5,90.2,12.5,70.5,83.0,58382,25.3,33144
10959,8.6,42.1,85.4,13.4,58.9,82.7,68717,17.7,33145
10960,0.4,76.2,49.0,8.1,29.3,94.4,125720,3.6,33146
10961,10.3,16.1,50.9,11.2,35.3,72.1,45092,43.2,33147
10962,2.6,73.1,83.0,5.7,57.3,95.4,169792,1.8,33149
10963,13.3,13.8,59.2,8.9,43.0,65.9,33629,48.7,33150
10964,0.4,57.2,65.2,10.0,46.1,90.1,75540,7.6,33154
10965,5.4,36.5,82.7,10.5,55.1,88.6,82321,17.2,33155
10966,1.5,66.3,59.4,6.3,34.4,95.5,133862,6.9,33156
10967,5.7,34.2,59.1,11.1,41.4,88.8,77994,21.0,33157
10968,0.3,77.2,44.3,7.1,26.1,99.1,177917,0.5,33158
10969,2.7,49.4,70.9,11.0,57.8,87.3,58174,7.1,33160
10970,12.3,19.9,74.6,8.8,52.5,77.1,49159,28.9,33161
10971,10.3,21.3,71.9,8.0,51.0,82.1,54884,26.2,33162
10972,8.7,26.7,89.6,12.5,64.8,87.0,77482,25.0,33165
10973,5.2,41.5,77.1,7.5,58.3,89.2,74819,15.0,33166
10974,15.1,16.4,65.0,11.3,47.9,76.4,56044,40.8,33167
10975,13.5,15.0,71.2,9.3,49.1,73.8,55866,29.4,33168
10976,7.9,22.3,38.1,9.4,35.9,83.1,56415,29.7,33169
10977,10.4,21.2,61.0,15.2,39.0,89.3,62001,38.7,33170
10978,6.9,30.9,90.0,8.4,70.3,87.4,59228,26.0,33172
10979,3.9,43.2,75.2,10.9,52.4,93.7,84644,12.4,33173
10980,7.1,28.7,88.3,8.9,69.4,85.1,55230,29.3,33174
10981,6.0,31.1,91.2,9.8,66.3,90.5,71621,19.8,33175
10982,3.0,41.5,62.9,8.3,41.0,89.3,80612,15.8,33176
10983,7.8,22.4,76.8,12.0,50.6,79.9,74193,25.3,33177
10984,3.3,54.3,87.9,4.7,68.8,96.7,87817,7.7,33178
10985,4.3,33.0,57.8,11.1,49.3,82.9,59920,15.0,33179
10986,2.4,55.8,68.3,9.2,50.8,88.6,84490,6.4,33180
10987,4.7,37.9,71.0,7.6,52.6,83.1,54618,15.5,33181
10988,4.1,42.8,92.5,6.6,63.9,97.1,94129,13.9,33182
10989,5.6,28.5,84.8,9.5,61.9,94.8,64714,15.2,33183
10990,6.8,30.3,93.5,9.6,69.3,87.4,72172,24.1,33184
10991,4.7,38.8,88.4,6.9,53.4,93.1,103401,15.3,33185
10992,3.9,34.8,74.7,6.7,50.5,93.7,81599,9.7,33186
10993,9.5,33.0,74.6,10.0,46.4,94.8,111525,14.2,33187
10994,6.7,25.6,64.9,10.6,45.7,88.4,63250,29.5,33189
10995,4.8,27.7,70.7,9.4,43.0,93.7,71020,25.0,33190
10996,5.6,31.1,89.3,7.0,64.0,91.6,72155,19.4,33193
10997,3.9,39.7,79.8,5.9,47.2,100.0,126910,11.6,33194
10998,4.6,38.9,81.9,6.7,53.2,92.8,89326,14.5,33196
10999,0.7,61.0,22.7,9.3,18.4,94.7,115161,2.6,33301
11000,6.5,50.8,40.2,12.6,29.9,89.0,81266,10.3,33304
11001,2.4,55.1,22.3,10.0,17.9,93.5,85246,3.3,33305
11002,1.4,44.4,22.5,11.1,21.3,90.6,74385,5.4,33306
11003,1.2,54.7,24.1,13.4,23.2,90.2,80445,3.1,33308
11004,7.5,25.2,44.4,11.3,39.0,90.8,68274,18.1,33309
11005,6.0,17.2,21.5,13.8,22.6,77.7,48020,35.6,33311
11006,6.2,29.8,42.9,12.1,34.4,89.0,72955,15.6,33312
11007,6.9,14.7,33.7,10.8,41.9,85.0,43282,30.7,33313
11008,7.4,31.0,55.8,8.6,37.7,93.7,59765,17.8,33314
11009,2.3,37.4,38.5,8.6,28.1,86.2,88034,12.4,33315
11010,1.4,56.8,17.2,10.4,20.8,94.2,93063,5.1,33316
11011,5.2,36.8,39.2,9.8,33.2,96.3,79511,12.3,33317
11012,5.4,26.2,35.4,11.0,47.4,87.6,53705,21.4,33319
11013,5.4,28.3,38.7,17.5,36.2,85.9,60113,9.0,33321
11014,3.5,33.2,41.6,17.3,39.1,85.8,59066,10.5,33322
11015,2.1,47.0,40.6,10.1,32.9,93.9,110395,6.4,33323
11016,2.2,43.4,38.5,9.9,30.4,94.2,80348,7.1,33324
11017,4.2,38.0,51.7,9.3,35.8,95.1,93060,10.8,33325
11018,2.2,58.2,61.2,7.3,47.9,96.8,107899,6.6,33326
11019,0.4,69.3,71.8,7.1,51.0,97.4,158184,2.9,33327
11020,1.8,47.3,32.1,7.0,22.0,97.1,120195,3.6,33328
11021,2.7,56.1,36.2,7.5,27.3,91.7,136839,2.1,33330
11022,2.1,56.9,57.0,6.9,41.0,97.9,136734,2.0,33331
11023,1.3,65.2,54.2,7.8,42.6,94.7,154652,3.4,33332
11024,3.9,31.8,38.0,11.1,28.6,90.1,65379,15.5,33334
11025,3.1,29.7,41.0,10.4,40.5,90.9,66611,15.1,33351
11026,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,33388
11027,5.4,42.3,29.0,10.4,24.8,86.1,55238,16.9,33401
11028,4.6,25.5,29.6,11.2,26.9,89.5,63481,19.9,33403
11029,4.3,27.0,14.9,14.1,18.9,86.2,56667,23.7,33404
11030,10.7,32.0,51.9,10.0,37.5,84.1,77583,14.6,33405
11031,10.6,22.4,55.6,9.6,39.2,92.0,66531,11.3,33406
11032,10.5,25.0,25.4,15.3,27.4,81.3,52160,25.2,33407
11033,1.5,52.7,11.8,16.1,10.4,92.4,89299,2.5,33408
11034,13.2,27.1,46.3,8.7,33.9,88.3,60484,19.4,33409
11035,2.0,47.5,20.3,12.7,15.1,93.6,93643,6.1,33410
11036,3.5,38.4,27.9,11.3,26.8,91.1,83770,9.8,33411
11037,1.6,43.9,19.6,8.6,16.8,98.4,123934,1.9,33412
11038,6.9,26.1,51.9,10.2,34.6,93.9,77928,21.3,33413
11039,2.3,45.7,35.3,9.6,26.1,94.9,103525,5.8,33414
11040,11.7,18.2,59.0,12.5,43.3,84.9,53496,22.4,33415
11041,9.9,24.7,42.1,19.9,34.6,82.7,47293,16.9,33417
11042,1.7,57.7,16.7,12.4,15.7,95.2,119156,1.9,33418
11043,5.3,30.9,35.3,12.1,28.7,92.0,74073,7.4,33426
11044,4.7,41.2,45.3,10.4,36.5,92.3,77322,7.1,33428
11045,17.6,11.8,47.1,14.4,29.1,68.0,42968,39.2,33430
11046,2.8,57.0,24.3,7.0,15.8,91.9,101291,3.8,33431
11047,1.0,58.9,19.5,10.4,16.7,91.9,87634,3.4,33432
11048,1.4,53.8,34.5,13.1,27.4,89.5,77733,2.7,33433
11049,1.9,54.8,27.3,17.6,26.7,86.5,68342,6.3,33434
11050,6.8,28.3,38.7,12.5,29.4,81.6,63691,12.5,33435
11051,4.4,34.8,34.4,12.6,25.6,89.8,72164,9.0,33436
11052,1.9,45.3,22.7,19.0,18.9,90.4,73502,5.8,33437
11053,14.1,15.8,55.6,0.0,23.6,89.3,70577,0.0,33438
11054,16.5,9.3,51.5,13.9,30.6,77.9,54938,27.4,33440
11055,7.3,23.9,32.2,14.4,27.0,82.4,53080,19.0,33441
11056,2.4,34.0,43.5,18.2,34.0,84.7,51778,10.5,33442
11057,7.6,30.9,30.7,11.7,23.8,87.0,72869,16.4,33444
11058,4.8,38.5,36.5,13.4,28.6,88.0,67500,7.8,33445
11059,1.4,49.0,19.9,18.5,19.9,85.1,67273,5.2,33446
11060,1.6,51.6,23.5,11.4,19.3,96.6,145952,4.2,33449
11061,1.8,34.6,8.8,15.3,7.8,90.0,72735,4.3,33455
11062,5.5,48.1,20.9,9.1,16.6,92.6,104146,3.7,33458
11063,20.5,22.6,58.0,9.8,41.9,80.2,58624,19.1,33460
11064,16.0,18.0,65.9,9.6,49.1,85.6,57762,24.6,33461
11065,9.1,27.1,38.3,12.2,28.9,87.2,67916,10.0,33462
11066,10.6,24.1,54.6,10.8,39.5,91.5,66830,17.7,33463
11067,3.7,39.5,28.4,14.7,24.6,90.5,83238,6.2,33467
11068,0.3,48.7,9.3,14.6,7.1,90.2,96460,1.9,33469
11069,3.2,29.2,22.3,11.6,19.0,94.2,108906,4.2,33470
11070,12.0,12.7,20.7,16.9,10.9,68.3,36043,19.1,33471
11071,1.9,41.9,23.1,16.9,23.1,85.2,85238,3.0,33472
11072,0.0,63.5,10.1,7.9,8.9,95.2,157646,0.0,33473
11073,16.4,15.1,36.2,20.5,14.9,61.2,25521,51.7,33476
11074,0.9,56.5,9.3,15.9,10.4,93.0,104531,2.1,33477
11075,1.3,45.5,12.2,8.9,9.3,97.7,137282,1.8,33478
11076,0.8,64.7,15.5,12.8,20.9,94.4,163929,1.6,33480
11077,1.5,58.5,13.9,10.6,15.1,93.8,112262,2.5,33483
11078,2.3,38.9,25.9,22.0,24.0,83.7,51036,5.9,33484
11079,1.6,53.0,27.7,8.9,22.8,93.0,106343,2.1,33486
11080,1.7,59.7,24.4,12.8,20.8,92.4,87266,3.2,33487
11081,15.7,7.2,28.1,12.9,21.6,63.4,48080,43.8,33493
11082,1.4,61.2,25.7,12.4,24.1,92.2,98843,3.3,33496
11083,2.7,58.5,26.7,9.2,24.8,97.2,124403,2.5,33498
11084,40.2,18.5,69.8,11.7,41.6,100.0,-666666666,26.0,33503
11085,3.9,25.9,33.4,11.4,17.5,91.1,68487,10.7,33510
11086,3.5,35.5,27.7,12.2,18.6,94.1,70696,9.4,33511
11087,4.0,12.9,8.9,21.3,3.3,78.6,57634,19.6,33513
11088,16.0,10.7,26.6,20.3,12.3,86.8,71000,23.6,33514
11089,2.1,3.2,6.3,13.7,0.8,82.2,57031,28.2,33521
11090,8.9,21.0,22.3,16.2,13.8,87.4,56896,14.8,33523
11091,3.7,27.6,12.0,17.7,6.2,87.7,65501,13.6,33525
11092,9.4,19.6,29.4,10.8,16.8,86.7,68713,12.8,33527
11093,0.0,0.0,0.0,50.0,0.0,100.0,-666666666,0.0,33530
11094,8.2,19.2,34.1,10.0,15.6,91.7,68875,17.9,33534
11095,2.7,15.5,2.1,22.1,2.6,84.7,47306,20.7,33538
11096,3.9,14.5,10.9,23.4,7.5,78.8,46233,14.4,33540
11097,3.2,16.7,13.8,21.5,10.5,88.1,51246,8.5,33541
11098,3.4,14.5,13.5,23.2,5.8,83.9,45099,15.7,33542
11099,2.6,48.1,29.2,10.3,18.8,96.8,101000,7.0,33543
11100,3.2,44.1,23.2,11.1,14.4,97.1,98177,9.4,33544
11101,1.9,38.0,24.7,9.0,16.1,94.4,100031,9.8,33545
11102,2.8,44.6,18.6,9.7,12.5,93.0,116464,5.6,33547
11103,1.1,56.8,15.0,8.5,10.6,96.5,119705,2.2,33548
11104,1.5,37.9,17.2,13.8,8.7,88.8,74094,10.1,33549
11105,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,33550
11106,0.6,55.5,18.2,7.3,12.0,95.9,142738,1.7,33556
11107,1.1,55.9,25.1,6.6,15.2,96.1,102821,2.7,33558
11108,4.3,35.4,28.6,13.8,11.6,95.0,81715,10.0,33559
11109,10.0,16.0,36.1,12.6,16.4,82.8,53068,20.0,33563
11110,7.9,21.3,19.1,15.3,9.6,85.1,66210,10.8,33565
11111,5.9,25.4,27.3,11.4,16.2,93.9,69712,12.6,33566
11112,11.5,20.1,27.4,11.3,15.8,88.0,84237,12.3,33567
11113,2.6,33.8,20.1,14.2,14.4,95.6,91154,9.5,33569
11114,6.0,21.2,29.5,13.6,13.6,88.6,67149,15.8,33570
11115,0.8,45.3,15.9,10.9,10.8,97.9,110558,2.4,33572
11116,2.6,34.9,13.8,23.9,7.6,86.2,61635,6.6,33573
11117,0.0,46.3,22.8,10.4,17.7,-666666666.0,-666666666,-666666666.0,33574
11118,0.5,36.1,7.7,19.6,6.3,89.8,78114,3.1,33576
11119,2.8,35.6,28.5,10.4,14.5,95.5,75582,9.1,33578
11120,6.0,32.8,23.6,10.8,13.9,97.9,102109,7.6,33579
11121,4.9,25.5,27.3,15.8,12.4,87.3,64993,16.3,33584
11122,2.7,13.7,10.9,17.6,4.5,94.1,59909,12.8,33585
11123,6.7,22.1,15.2,16.6,6.8,90.6,56600,21.1,33592
11124,3.2,32.3,28.4,13.4,16.6,93.4,87241,10.2,33594
11125,2.3,46.9,13.9,11.2,8.4,98.3,108963,5.2,33596
11126,6.0,11.9,7.6,16.1,8.2,85.1,57981,18.1,33597
11127,14.9,27.4,40.6,9.5,20.5,94.8,88231,12.5,33598
11128,2.4,59.7,24.5,11.3,15.6,90.0,88878,13.8,33602
11129,4.1,39.1,25.3,13.1,15.1,90.3,60324,17.8,33603
11130,6.3,24.7,33.1,14.6,17.2,90.3,51918,28.0,33604
11131,9.3,19.0,26.6,17.8,15.3,82.5,32381,37.5,33605
11132,0.6,74.4,16.1,6.1,10.7,95.9,106640,3.0,33606
11133,6.7,33.1,44.4,15.6,27.9,93.2,57581,22.6,33607
11134,3.0,63.0,21.9,10.5,14.7,94.9,105761,5.9,33609
11135,5.1,18.2,23.4,14.1,15.7,82.9,47591,28.4,33610
11136,2.1,53.7,15.1,11.9,12.8,93.2,75718,6.1,33611
11137,9.9,18.8,39.4,13.5,22.6,84.7,41984,28.9,33612
11138,6.8,29.2,36.2,11.8,22.9,87.5,41841,14.8,33613
11139,9.9,23.7,66.3,15.6,44.6,91.7,50168,24.9,33614
11140,4.4,29.1,56.7,11.8,36.7,94.8,61761,13.5,33615
11141,1.8,44.0,20.8,10.7,15.4,95.1,78176,8.0,33616
11142,4.9,28.7,27.5,10.6,17.2,89.8,45719,18.4,33617
11143,1.7,44.8,21.7,11.9,16.2,92.7,74016,6.6,33618
11144,6.1,21.2,31.9,14.4,18.8,86.2,55610,20.8,33619
11145,0.0,0.0,24.5,1.1,9.9,-666666666.0,-666666666,-666666666.0,33620
11146,0.0,41.3,11.3,4.9,2.2,100.0,93393,1.5,33621
11147,4.0,42.0,33.1,11.6,20.7,94.7,81241,7.2,33624
11148,1.7,39.8,43.5,10.7,23.0,94.9,80681,9.5,33625
11149,2.5,62.4,31.5,6.4,23.3,95.4,120240,2.8,33626
11150,0.9,76.0,13.7,6.7,7.7,97.4,152044,1.9,33629
11151,4.1,27.5,57.8,8.6,39.9,94.2,64830,18.1,33634
11152,2.5,37.9,39.3,11.5,29.6,92.1,80653,12.3,33635
11153,3.0,35.3,34.5,11.7,22.0,94.5,55748,15.1,33637
11154,2.2,59.7,37.9,7.9,27.4,96.7,103918,4.2,33647
11155,1.5,54.2,11.0,12.6,9.5,88.8,65058,10.3,33701
11156,2.2,37.4,16.9,17.0,11.5,85.3,62271,9.8,33702
11157,1.3,52.0,12.2,14.2,8.3,92.8,98289,4.6,33703
11158,0.5,58.4,7.5,8.9,7.8,92.1,96986,3.7,33704
11159,2.6,34.9,7.6,14.7,8.7,86.3,68821,18.0,33705
11160,1.8,52.1,9.3,12.6,11.9,93.1,103695,0.9,33706
11161,1.4,37.8,10.0,19.0,9.7,86.8,61988,7.6,33707
11162,1.7,42.8,9.4,17.9,8.7,90.9,76684,3.2,33708
11163,4.0,19.7,18.2,18.7,15.0,85.7,48049,13.3,33709
11164,2.8,36.2,13.6,13.5,11.3,94.3,72029,7.6,33710
11165,0.7,29.9,7.3,14.4,6.8,87.3,61488,12.8,33711
11166,2.2,32.1,9.2,11.2,7.2,88.5,58137,15.5,33712
11167,4.2,34.5,16.5,12.5,11.9,92.1,68022,10.1,33713
11168,5.2,17.4,20.9,19.6,15.8,81.5,45820,22.0,33714
11169,0.7,54.2,10.1,14.6,10.9,90.8,103612,0.4,33715
11170,1.3,47.8,20.2,12.8,11.3,90.5,68488,5.4,33716
11171,16.9,0.0,0.0,-666666666.0,31.0,-666666666.0,-666666666,-666666666.0,33744
11172,5.1,22.9,22.2,15.5,16.5,78.3,50866,18.8,33755
11173,3.9,28.4,18.9,14.4,14.8,81.7,58059,14.5,33756
11174,2.0,36.0,16.8,15.9,14.6,85.9,60781,8.5,33759
11175,3.8,25.2,19.9,16.0,16.9,85.4,56173,15.2,33760
11176,1.4,36.2,17.9,16.1,16.3,89.6,66438,4.0,33761
11177,0.6,50.0,15.0,13.2,10.2,86.1,85472,2.4,33762
11178,2.6,29.1,18.3,16.9,15.3,83.5,50295,5.4,33763
11179,1.7,31.5,15.2,14.2,12.5,88.0,61278,7.9,33764
11180,3.1,30.6,28.7,15.7,22.0,86.3,59965,10.3,33765
11181,0.7,54.0,12.2,13.9,15.2,94.2,97500,1.5,33767
11182,5.1,24.5,12.3,17.0,9.8,82.9,53456,11.9,33770
11183,1.8,25.2,17.6,17.6,12.7,85.4,56275,9.2,33771
11184,2.8,32.0,11.2,16.2,9.0,89.6,71464,6.3,33772
11185,2.5,30.7,13.6,16.9,12.5,88.5,69285,8.8,33773
11186,1.5,28.8,8.3,21.6,8.2,89.9,72022,8.7,33774
11187,0.7,47.6,10.8,14.9,8.1,93.5,98886,3.0,33776
11188,1.9,37.1,12.0,15.5,9.3,92.0,83602,4.0,33777
11189,3.5,26.0,15.7,17.9,12.1,84.9,62369,9.5,33778
11190,8.6,21.2,27.7,18.3,16.7,87.9,51958,19.1,33781
11191,5.3,26.9,21.2,16.6,14.9,85.7,66824,6.4,33782
11192,1.1,47.4,7.9,16.3,10.0,89.7,94638,5.3,33785
11193,1.5,60.4,12.1,9.8,12.7,93.9,133750,1.6,33786
11194,5.4,15.5,16.8,16.4,8.2,75.6,45932,21.2,33801
11195,2.7,34.3,19.4,14.2,10.6,82.0,62701,11.2,33803
11196,5.0,15.5,19.4,19.0,11.1,80.2,51006,21.3,33805
11197,3.2,23.6,18.6,17.5,11.8,88.4,61911,13.9,33809
11198,4.5,17.5,18.9,15.2,9.0,90.9,66045,14.6,33810
11199,3.4,31.2,15.3,10.5,7.7,88.9,83043,8.2,33811
11200,1.7,35.5,12.7,11.6,8.8,92.9,95031,7.3,33812
11201,2.7,38.2,15.1,10.9,9.9,93.4,93306,7.7,33813
11202,8.7,10.4,25.6,21.6,9.7,66.3,33540,27.6,33815
11203,7.1,17.3,20.4,12.1,9.1,84.3,61190,13.3,33823
11204,7.6,13.6,31.2,23.1,10.9,85.2,46017,17.9,33825
11205,7.0,19.0,4.6,13.9,7.7,89.2,62466,4.1,33827
11206,4.8,19.6,16.2,15.3,6.8,79.4,57904,16.4,33830
11207,8.5,9.7,30.4,11.7,8.6,71.2,51154,31.0,33834
11208,0.0,0.0,0.0,0.0,0.0,100.0,-666666666,50.0,33835
11209,6.3,24.9,42.5,12.2,16.9,89.2,71529,10.3,33837
11210,14.7,5.7,54.3,9.6,18.3,74.5,49118,9.1,33838
11211,5.8,16.7,12.3,14.7,7.1,83.7,75972,15.4,33839
11212,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,33840
11213,9.0,8.8,28.8,16.1,8.6,71.8,38466,16.0,33841
11214,7.9,13.3,21.2,20.7,8.2,79.9,49812,19.1,33843
11215,8.2,16.3,46.4,10.3,15.0,83.5,58242,12.9,33844
11216,0.0,10.3,7.6,9.4,1.9,84.8,65391,0.0,33847
11217,0.0,8.0,26.3,28.1,0.0,83.1,51700,55.4,33848
11218,8.8,2.5,5.0,31.3,5.0,76.9,53646,30.8,33849
11219,4.0,20.5,22.8,19.3,10.4,82.5,49801,17.4,33850
11220,19.8,8.0,43.1,15.2,20.1,88.0,56938,1.4,33851
11221,5.5,18.4,19.6,15.8,14.5,78.0,54055,12.0,33852
11222,7.1,20.0,24.7,16.1,9.1,81.2,42397,23.0,33853
11223,24.5,22.8,51.1,31.8,3.1,86.7,32438,14.1,33854
11224,0.0,0.0,0.0,7.1,0.0,100.0,56302,0.0,33855
11225,0.0,9.4,6.7,20.5,0.0,100.0,30208,0.0,33856
11226,0.0,16.4,4.7,15.3,12.5,81.3,39659,19.7,33857
11227,0.0,0.0,13.7,19.0,0.0,100.0,-666666666,85.2,33858
11228,4.9,22.8,20.6,19.5,10.7,78.9,61815,14.7,33859
11229,7.8,15.2,27.9,10.5,11.9,84.7,62429,15.9,33860
11230,9.1,16.2,39.6,7.9,5.9,85.9,62689,14.9,33865
11231,0.0,0.0,0.0,35.5,0.0,100.0,-666666666,0.0,33867
11232,4.3,18.4,19.0,16.6,6.4,90.0,67579,11.0,33868
11233,7.0,15.8,16.7,21.1,8.6,79.0,43915,24.0,33870
11234,2.9,25.9,20.4,20.8,13.7,86.6,67576,5.4,33872
11235,13.5,9.7,39.6,15.4,11.9,72.6,40625,25.6,33873
11236,1.7,23.5,13.3,16.6,8.3,92.6,73243,8.2,33875
11237,4.5,15.4,9.4,30.4,5.4,78.9,53388,11.5,33876
11238,0.0,0.0,0.0,3.3,0.0,70.6,-666666666,0.0,33877
11239,9.3,13.8,27.4,12.4,9.8,76.7,53569,21.1,33880
11240,6.2,16.9,24.4,14.9,11.7,81.8,51685,17.9,33881
11241,3.3,27.2,16.3,12.6,7.2,88.3,68638,6.4,33884
11242,14.0,11.8,36.7,14.5,13.4,77.9,49219,27.8,33890
11243,1.3,34.6,30.9,8.7,16.0,93.8,67999,7.4,33896
11244,2.9,25.7,38.4,12.0,16.3,93.0,68857,8.2,33897
11245,4.6,16.0,18.6,16.8,9.1,87.2,53717,12.2,33898
11246,8.3,26.9,31.5,15.9,23.8,83.1,46903,17.9,33901
11247,4.7,22.1,13.2,20.6,11.5,85.4,55596,9.6,33903
11248,1.5,26.6,15.8,18.5,11.8,89.2,62177,6.5,33904
11249,10.9,21.1,31.1,13.2,19.1,85.2,68335,9.7,33905
11250,5.7,27.7,30.4,14.7,23.6,88.1,51122,9.3,33907
11251,1.4,42.2,9.8,14.7,10.9,87.8,68445,2.6,33908
11252,2.3,23.0,29.4,14.1,19.9,90.4,73851,11.7,33909
11253,0.8,48.0,13.1,17.0,10.9,95.7,98293,3.6,33912
11254,2.1,46.8,13.7,9.5,11.8,94.9,104877,2.2,33913
11255,1.6,27.5,20.0,13.1,16.7,94.5,72662,4.4,33914
11256,8.4,21.2,35.1,11.5,23.8,83.5,46342,19.7,33916
11257,2.6,18.7,10.0,21.3,7.9,84.7,51070,9.4,33917
11258,1.8,42.1,10.0,14.6,10.0,90.7,67788,4.1,33919
11259,2.0,30.3,10.4,8.1,10.1,85.3,84065,1.7,33920
11260,0.0,53.4,4.8,12.9,12.3,95.0,117240,0.0,33921
11261,3.4,34.3,17.2,16.6,13.4,93.2,64461,6.3,33922
11262,0.0,48.9,8.7,11.2,28.6,100.0,-666666666,0.0,33924
11263,1.0,46.4,9.6,13.2,11.4,95.1,95979,3.2,33928
11264,9.3,0.0,62.2,12.7,7.4,48.1,75152,8.3,33930
11265,0.7,37.3,5.0,16.3,5.7,88.5,74838,2.2,33931
11266,16.3,14.5,47.4,11.2,24.9,86.3,47027,14.0,33935
11267,6.7,15.5,40.7,18.5,25.6,86.4,43640,24.0,33936
11268,0.0,3.2,0.0,43.0,0.0,90.5,36203,0.0,33944
11269,2.6,41.2,8.1,22.5,4.8,96.6,82358,5.2,33946
11270,3.8,28.5,7.0,20.8,10.5,95.5,60984,2.9,33947
11271,2.1,20.3,12.4,21.7,10.5,93.7,59861,9.7,33948
11272,0.8,35.2,6.5,23.1,7.3,91.0,71357,6.2,33950
11273,4.0,19.5,14.7,24.6,11.5,84.0,52312,15.6,33952
11274,1.7,31.0,12.5,17.2,13.0,94.3,73294,5.8,33953
11275,1.4,25.0,12.9,17.0,13.3,95.4,74221,6.1,33954
11276,2.0,29.3,9.8,17.1,8.2,92.6,73523,5.1,33955
11277,1.2,24.4,5.4,15.7,3.8,91.9,62415,4.1,33956
11278,0.0,59.2,4.4,11.2,5.2,91.2,111683,1.4,33957
11279,4.7,18.6,27.9,16.7,29.9,74.5,37500,13.2,33960
11280,0.0,7.4,9.4,16.9,4.5,100.0,25179,0.0,33965
11281,2.3,44.1,15.0,10.5,13.8,95.6,79172,2.7,33966
11282,4.3,32.2,21.6,10.0,14.8,94.9,82732,6.9,33967
11283,8.7,14.9,55.2,8.2,32.3,92.4,69061,18.4,33971
11284,4.4,18.0,38.0,14.4,29.4,91.4,66643,13.2,33972
11285,8.3,12.3,50.4,9.7,26.5,87.7,58989,29.0,33973
11286,8.1,16.5,46.8,11.0,27.2,92.2,60617,16.9,33974
11287,11.5,17.9,57.3,9.8,34.2,92.1,63992,12.4,33976
11288,3.0,22.3,14.8,22.6,15.0,82.3,58919,10.6,33980
11289,3.4,25.4,3.8,19.2,5.5,92.7,66708,6.5,33981
11290,2.4,21.9,8.6,21.0,5.6,89.2,56518,4.3,33982
11291,0.8,23.7,8.4,18.2,12.2,91.3,63213,6.5,33983
11292,3.4,23.1,28.2,16.5,21.4,92.4,67030,10.2,33990
11293,2.1,24.8,18.7,11.2,14.0,88.4,76996,5.7,33991
11294,3.7,21.6,23.7,12.5,17.9,91.1,86117,10.1,33993
11295,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666,-666666666.0,34101
11296,2.2,57.5,13.1,10.2,16.1,87.4,111742,5.6,34102
11297,1.5,55.7,14.3,11.9,13.9,93.6,99615,1.9,34103
11298,3.7,32.8,30.9,11.8,29.6,91.3,67932,6.9,34104
11299,1.9,52.3,21.5,11.0,19.7,88.0,101282,4.5,34105
11300,1.9,59.7,14.3,12.2,16.0,94.4,115182,1.9,34108
11301,1.6,50.4,20.8,12.5,20.1,89.9,88203,2.6,34109
11302,2.7,52.7,13.5,16.3,13.0,91.0,90006,2.8,34110
11303,4.1,34.0,27.0,14.4,22.2,87.3,66692,6.1,34112
11304,6.7,37.7,35.2,11.1,26.3,89.0,72688,3.6,34113
11305,5.5,37.9,26.1,12.2,21.3,89.2,79130,5.4,34114
11306,11.5,17.1,66.3,7.3,46.5,91.0,66302,16.6,34116
11307,4.3,22.2,47.0,11.7,33.4,95.6,101392,6.8,34117
11308,1.3,51.1,20.9,10.5,16.9,94.7,105263,4.8,34119
11309,7.7,30.7,42.0,10.9,28.7,95.9,83636,7.6,34120
11310,0.4,55.8,8.1,13.2,9.7,89.4,121713,1.1,34134
11311,7.6,38.8,25.3,12.3,20.8,92.2,81024,5.3,34135
11312,0.0,0.0,10.0,0.0,7.9,75.7,81228,25.2,34137
